Step  144 | norm: 0.8203 | lr: 0.000087 | loss: 6.7705 | dt: 227.34
Step  145 | norm: 0.9018 | lr: 0.000088 | loss: 6.7100 | dt: 225.30
Step  146 | norm: 0.7843 | lr: 0.000088 | loss: 6.5822 | dt: 230.33
Step  147 | norm: 0.7346 | lr: 0.000089 | loss: 6.5750 | dt: 226.17
Step  148 | norm: 0.8511 | lr: 0.000089 | loss: 6.5116 | dt: 229.42
Step  149 | norm: 0.7608 | lr: 0.000090 | loss: 6.5986 | dt: 226.08
Step  150 | norm: 0.8900 | lr: 0.000091 | loss: 6.5015 | dt: 229.26
Step  151 | norm: 0.8064 | lr: 0.000091 | loss: 6.4673 | dt: 226.03
Step  152 | norm: 0.8242 | lr: 0.000092 | loss: 6.4294 | dt: 230.93
Step  153 | norm: 0.8359 | lr: 0.000092 | loss: 6.3808 | dt: 224.78
Step  154 | norm: 0.7440 | lr: 0.000093 | loss: 6.3750 | dt: 230.46
Step  155 | norm: 0.8680 | lr: 0.000094 | loss: 6.4020 | dt: 226.80
Step  156 | norm: 0.8321 | lr: 0.000094 | loss: 6.3978 | dt: 229.83
Step  157 | norm: 0.7450 | lr: 0.000095 | loss: 6.4332 | dt: 225.16
Step  158 | norm: 0.7512 | lr: 0.000095 | loss: 6.3951 | dt: 225.89
Step  159 | norm: 0.7903 | lr: 0.000096 | loss: 6.3286 | dt: 230.35
Step  160 | norm: 0.7602 | lr: 0.000097 | loss: 6.3691 | dt: 225.75
Step  161 | norm: 0.7757 | lr: 0.000097 | loss: 6.3153 | dt: 229.32
Step  162 | norm: 0.7991 | lr: 0.000098 | loss: 6.4775 | dt: 225.62
Step  163 | norm: 0.7074 | lr: 0.000098 | loss: 6.4422 | dt: 228.01
Step  164 | norm: 0.7383 | lr: 0.000099 | loss: 6.2767 | dt: 225.91
Step  165 | norm: 0.7720 | lr: 0.000100 | loss: 6.2777 | dt: 229.69
Step  166 | norm: 0.6963 | lr: 0.000100 | loss: 6.4726 | dt: 225.55
Step  167 | norm: 0.7011 | lr: 0.000101 | loss: 6.2937 | dt: 230.60
